Year;Food
2807;386.0
2807;386.0
2808;386.0
2808;386.0
2808;386.0
2809;386.0
2809;386.0
2809;386.0
2810;386.0
2810;386.0
2810;386.0
2811;386.0
2811;386.0
2811;386.0
2812;386.0
2812;386.0
2812;386.0
2813;386.0
2813;386.0
2813;386.0
2814;386.0
2814;386.0
2814;386.0
2815;386.0
2815;386.0
2815;386.0
2816;386.0
2816;386.0
2816;386.0
2817;386.0
2817;386.0
2817;386.0
2818;386.0
2818;386.0
2818;386.0
2819;386.0
2819;386.0
2819;386.0
2820;386.0
2820;386.0
2820;386.0
2821;386.0
2821;386.0
2821;386.0
2822;386.0
2822;386.0
2822;386.0
2823;386.0
2823;386.0
2823;386.0
2824;386.0
2824;386.0
2824;386.0
2825;386.0
2825;386.0
2825;386.0
2826;386.0
2826;386.0
2826;386.0
2827;386.0
2827;386.0
2827;386.0
2828;386.0
2828;386.0
2828;386.0
2829;386.0
2829;386.0
2829;386.0
2830;386.0
2830;386.0
2830;386.0
2831;386.0
2831;386.0
2831;386.0
2832;386.0
2832;386.0
2832;386.0
2833;386.0
2833;386.0
2833;386.0
2834;386.0
2834;386.0
2834;386.0
2835;386.0
2835;386.0
2835;386.0
2836;386.0
2836;386.0
2836;386.0
2837;386.0
2837;386.0
2837;386.0
2838;386.0
2838;386.0
2838;386.0
2839;386.0
2839;386.0
2839;386.0
2840;386.0
2840;386.0
2840;386.0
2841;386.0
2841;386.0
2841;386.0
2842;386.0
2842;386.0
2842;386.0
2843;386.0
2843;386.0
2843;386.0
2844;386.0
2844;386.0
2844;386.0
2845;386.0
2845;386.0
2845;386.0
2846;386.0
2846;386.0
2846;386.0
2847;386.0
2847;386.0
2847;386.0
2848;386.0
2848;386.0
2848;386.0
2849;386.0
2849;386.0
2849;386.0
2850;386.0
2850;386.0
2850;386.0
2851;386.0
2851;386.0
2851;386.0
2852;386.0
2852;386.0
2852;386.0
2853;386.0
2853;386.0
2853;386.0
2854;386.0
2854;386.0
2854;386.0
2855;386.0
2855;386.0
2855;386.0
2856;386.0
2856;386.0
2856;386.0
2857;386.0
2857;386.0
2857;386.0
2858;386.0
2858;386.0
2858;386.0
2859;386.0
2859;386.0
2859;386.0
2860;386.0
2860;386.0
2860;386.0
2861;386.0
2861;386.0
2861;386.0
2862;386.0
2862;386.0
2862;386.0
2863;386.0
2863;386.0
2863;386.0
2864;386.0
2864;386.0
2864;386.0
2865;386.0
2865;386.0
2865;386.0
2866;386.0
2866;386.0
2866;386.0
2867;386.0
2867;386.0
2867;386.0
2868;386.0
2868;386.0
2868;386.0
2869;386.0
2869;386.0
2869;386.0
2870;386.0
2870;386.0
2870;386.0
2871;386.0
2871;386.0
2871;386.0
2872;386.0
2872;386.0
2872;386.0
2873;386.0
2873;386.0
2873;386.0
2874;386.0
2874;386.0
2874;386.0
2875;386.0
2875;386.0
2875;386.0
2876;386.0
2876;386.0
2876;386.0
2877;386.0
2877;386.0
2877;386.0
2878;386.0
2878;386.0
2878;386.0
2879;386.0
2879;386.0
2879;386.0
2880;386.0
2880;386.0
2880;386.0
2881;386.0
2881;386.0
2881;386.0
2882;386.0
2882;386.0
2882;386.0
2883;386.0
2883;386.0
2883;386.0
2884;386.0
2884;386.0
2884;386.0
2885;386.0
2885;386.0
2885;386.0
2886;386.0
2886;386.0
2886;386.0
2887;386.0
2887;386.0
2887;386.0
2888;386.0
2888;386.0
2888;386.0
2889;386.0
2889;386.0
2889;386.0
2890;386.0
2890;386.0
2890;386.0
2891;386.0
2891;386.0
2891;386.0
2892;386.0
2892;386.0
2892;386.0
2893;386.0
2893;386.0
2893;386.0
2894;386.0
2894;386.0
2894;386.0
2895;386.0
2895;386.0
2895;386.0
2896;386.0
2896;386.0
2896;386.0
2897;386.0
2897;386.0
2897;386.0
2898;386.0
2898;386.0
2898;386.0
2899;386.0
2899;386.0
2899;386.0
2900;386.0
2900;386.0
2900;386.0
2901;386.0
2901;386.0
2901;386.0
2902;386.0
2902;386.0
2902;386.0
2903;386.0
2903;386.0
2903;386.0
2904;386.0
2904;386.0
2904;386.0
